Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IBRD only,IBD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.87632433,49.84057189,50.53538688,51.19891595,50.93404355,50.37024053,51.50097615,51.43285118,51.2503507,47.39133065,47.39719195,47.62376834,48.25950511,48.25685432,50.16837692,49.41602684,49.23775299,50.3991224,51.33220628,52.14196282,53.70970298,54.35754838,54.22730372,54.19295046,
IDA & IBRD total,IBT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.16468141,49.11600229,49.75094951,50.52903428,50.32109952,49.86140182,50.99759746,50.8330094,50.68091695,47.23729548,47.26098363,47.5885651,48.22475068,48.18785394,50.066169,49.29899315,49.06491099,50.19913442,51.11209615,51.87364764,53.41546765,54.02916171,53.81762971,53.78669358,
IDA total,IDA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,45.14402822,44.81119392,43.96058013,44.47731182,43.62084788,42.59280205,42.28838089,41.2789593,40.64632862,40.76626981,41.75206846,42.40877544,40.85419453,40.64652361,40.58167773,42.69880169,43.06450436,43.85721038,45.05894868,43.84969593,44.06530393,44.63972974,44.96404028,47.01586226,47.65934927,47.08164269,48.43051098,47.50825578,46.42318455,47.14085471,47.73083831,47.75187999,48.977323,49.07469529,47.73799131,47.42532022,
IDA blend,IDB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,44.76098068,46.39435519,46.60342963,46.97459747,45.72374744,46.69740521,44.49038545,43.31103167,42.77696347,42.45889501,41.54055677,41.64072043,43.35017598,43.13821242,40.64101894,40.35229545,40.62361347,43.49067394,44.05315038,44.83705666,46.83141238,43.97201376,44.00127339,44.71276665,45.55641865,48.74434309,49.57652003,49.46019863,50.60793651,50.34798634,49.08237482,49.74857317,50.90683645,51.00974333,52.97668091,53.91612853,51.8585802,50.17672449,
Indonesia,IDN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,39.27282571,39.40491506,41.92531102,42.09164872,40.41873336,39.67107374,39.46683518,39.06634655,39.1334103,40.49863689,42.43966659,42.07171164,41.06081638,39.87190368,39.57890112,36.68682354,37.02727102,33.36863651,38.41724523,40.104784,41.06508569,41.03660373,40.33232249,40.08263854,39.48417538,37.45751503,37.05772988,40.66599029,40.58460421,40.87337489,41.51653748,42.24218531,43.30908092,43.64174881,43.60735402,43.411931,
IDA only,IDX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.10569284,39.77628094,39.91546487,40.22841512,41.7483089,41.0496755,40.9163294,40.54322287,41.97265872,42.1579208,42.95513509,43.42775496,43.73994492,44.12253132,44.57447486,44.43477942,45.3507993,45.8125194,44.85485183,46.39907535,45.07478767,44.14442794,44.90620618,44.98623141,44.93652752,45.5211921,44.88894098,44.10475154,44.47157091,
Isle of Man,IMN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.71949476,79.56551649,79.39397198,78.94337151,84.71024466,85.43681703,86.31053887,86.31755134,87.14197645,,,
India,IND,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,32.25370616,32.20170591,33.12784608,31.89850145,31.11304983,31.996202,31.70713062,30.5912907,30.81630167,30.19418241,30.94806429,31.54094304,31.41583394,29.9584271,31.3203958,32.7559361,33.11175454,32.35696355,32.51889671,33.2786002,32.53110279,32.77867189,33.77393953,33.26521908,34.22310802,34.98658676,35.73742831,36.1162972,35.51885744,35.9958584,35.88821191,36.8115365,36.95958613,37.66972347,36.93946682,37.7034164,37.95030652,39.45661281,40.45571339,41.90690462,42.50023062,43.76743068,44.75902118,44.88357685,44.11483173,44.4429363,44.04322915,44.00815978,45.88254005,45.98488598,45.03373645,45.44214525,46.3011473,46.69871477,47.82241376,47.78374812,47.82255828,48.45101758,49.01415874,
Not classified,INX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.60585163,55.76823122,55.32603159,55.48755055,54.93840202,54.90976002,52.83742256,51.65810531,54.65409261,55.40133956,56.50470672,56.67591343,59.03611134,62.37691937,63.43220891,66.50945558,64.89129562,64.97040732,66.12599378,65.65761418,53.96027055,55.589353,56.38065496,55.81684838,
"Iran, Islamic Rep.",IRN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,43.51130117,42.92050584,42.51464366,42.66686304,44.03417542,44.58952265,44.27259036,43.86951329,43.46573098,42.79061103,42.59991539,40.76009372,42.04523539,35.34823632,32.64270009,38.24473785,37.42562511,41.42813554,48.33396849,48.63031768,55.12954715,52.56013873,46.45943148,48.66025074,50.695513,53.86003889,57.01355471,56.06012255,58.01304286,56.09065931,53.19813553,53.26108366,52.66093056,48.69341812,48.20514946,49.90410534,48.80972556,52.47647376,57.16843077,53.44095241,51.41664426,52.32109975,47.69838375,48.77049562,47.91809283,47.9812176,49.1253327,47.60776768,48.6423388,51.48071819,51.13731452,48.6697073,50.8293237,48.33740666,49.90446893,55.90623757,55.2395706,54.35293111,,
Iraq,IRQ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,37.09038183,38.83820518,37.33253691,33.93588993,36.74333698,34.66435185,21.44138316,24.08726065,21.0356666,22.41302789,23.20792361,19.21072426,21.32815918,39.07851484,40.32104572,41.45471833,41.76511419,41.78845975,47.41536992,43.67102273,43.55811488,43.05195537,19.49880647,33.33490375,27.89735588,26.63902559,24.00145376,14.54950471,22.95640685,16.52312268,18.94320442,13.22238926,10.56927534,15.64946539,17.27947187,20.75615791,31.22637793,29.50470277,32.72977517,34.96279109,33.36336138,42.78027439,39.0442213,32.88819777,35.29874005,37.54,38.562,54.44002268,51.5,45.8,41.2,
Iceland,ISL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.13074289,52.93779389,54.08945284,55.3039102,55.24170417,57.52598225,58.95723874,58.5476291,58.35151419,56.36761362,60.34020602,59.71404785,63.93285896,61.22048741,60.68152644,61.33485704,62.11678918,62.03534768,62.53078227,63.77134687,,,
Israel,ISR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5631185,61.72272892,62.09169083,63.02555845,63.89523615,64.97272885,66.48728446,66.04860832,65.82788113,66.52785499,66.1083026,65.9279588,65.6677323,66.19962674,67.05319851,66.61602695,67.11941124,67.51023789,67.69216342,67.79204911,68.30736039,68.78824288,69.42006561,,
Italy,ITA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.17267023,60.4973107,60.85778738,61.61592607,61.5577049,61.07726282,61.76350977,61.80515974,61.65690958,62.10426918,62.71355075,63.5458948,63.82369607,64.60563729,64.49284423,64.86793708,64.21334716,64.14193948,64.79973542,66.66234126,66.25326228,66.16890068,66.36576756,66.57512771,66.9315572,66.69684267,66.41020603,66.22002725,66.14538059,
Jamaica,JAM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.15359337,58.47020282,57.25336148,60.55571344,61.74533203,62.52226221,63.35775343,63.87781621,63.87829463,65.74534326,65.61752769,64.24169813,64.46658175,64.6583862,64.75082201,66.46628783,68.13906096,66.54160678,65.86553419,65.44684452,64.27905496,63.64336867,61.85560487,61.26626716,59.56560444,59.18327751,
Jordan,JOR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,59.80392157,62.68085106,61.96808511,60.32934132,60.57692308,64.18563923,64.07927333,61.89630682,61.52853918,59.00959295,59.99082358,64.16358188,61.8626883,61.25220015,64.86513995,62.77472527,61.30323739,61.29462392,61.18325311,62.30821595,64.56016422,60.09864837,60.33837329,63.03321267,64.61322157,60.38765885,61.85936444,57.17418636,58.87482688,57.28826086,58.49668177,60.65230317,62.95206563,61.22691982,61.9830929,63.80954758,63.79133067,63.52293667,63.96763827,63.71316102,65.04267159,63.23203598,62.52412694,60.17266552,61.02482645,60.52058433,60.2398479,61.68982009,61.83196515,61.42667396,61.25557207,61.86130075,61.74445559,61.83956884,
Japan,JPN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.03282884,63.19101451,63.27144052,64.20245534,64.92023046,65.7501042,65.86158122,66.89458036,68.06412652,68.35208024,68.50664171,68.96488829,68.95209666,69.08577245,69.76605468,71.53331658,70.20976553,71.54418371,71.58562397,71.3471003,70.48721871,69.29594945,69.3296509,69.11516488,,
Kazakhstan,KAZ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12437811,47.03549252,44.37413099,53.96183161,58.04235028,58.86974346,56.73663583,52.44232667,48.38153875,49.37171316,50.47115052,51.82202732,53.38009899,52.02188472,51.62499773,54.23032774,52.10486825,53.99521168,51.68003949,48.88903281,51.389853,53.17956069,54.83859647,59.29762787,57.85743504,57.42424357,54.47509456,
Kenya,KEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3566785,50.22764786,50.12476551,49.31682502,48.10602224,47.07935065,47.72713212,48.00802514,47.97578408,46.21640975,45.23321979,41.98165449,42.6674599,
Kyrgyz Republic,KGZ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.62383178,26.29837838,22.9558883,28.03705156,33.89576677,35.64548996,30.33082186,30.96658378,35.17556332,34.72543021,29.97238742,32.07574377,36.43326164,37.75795263,39.60090704,42.38992975,43.37746628,45.54069587,45.80878219,49.89775021,49.33849679,47.86535571,51.03908155,49.63326229,50.61193829,52.14983226,50.14832117,49.93244742,49.7947545,
Cambodia,KHM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42396786,36.25574963,34.19158176,35.98106942,35.08776269,34.80403174,35.44184751,36.903227,38.39258369,39.31710715,38.19878091,39.2879715,39.07761336,38.7171341,38.50616496,38.84161754,38.78978724,38.30541045,37.50395576,37.77000542,38.50756446,39.7038516,39.83267342,39.88598082,39.72190635,39.49206626,
Kiribati,KIR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,22.02531646,32.18894251,48.4,44.81944444,47.9475,49.12380952,31.13617021,33.33695652,35.58958333,38.17708333,37.68,40.06538462,44.1745098,56.66606557,59.58676923,57.95797101,59.024,59.31171053,60.97529412,61.94615385,60.86336538,61.40841121,58.28732759,59.47122951,57.78689512,57.61917939,56.91554591,59.14631904,65.15458495,62.42917329,63.02121308,61.72231417,63.54259326,61.62463173,61.05939468,60.78877235,61.66119089,60.70745253,61.77261889,63.4361823,,
St. Kitts and Nevis,KNA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,60.49412678,62.87360801,63.09630839,59.64599641,64.58373825,65.58455321,66.72608512,67.53445811,69.88652681,66.06089673,64.69691064,61.95734113,62.89808719,62.35193057,67.47628404,67.26823842,67.72346967,70.46124441,67.36341886,67.54768166,67.90036407,67.27528782,66.04639044,64.17476245,60.83595939,61.72381088,64.37317117,65.95203192,66.214174,63.50380862,66.24268706,66.1488296,65.73033691,65.43371384,64.31924545,66.54488752,66.01418059,64.17517308,63.25227966,63.35151372,63.11736073,63.87095458,
"Korea, Rep.",KOR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,39.64371497,38.06098774,38.9557135,33.74349084,30.296106,34.25357873,36.57191106,39.64821442,39.69922591,39.7328089,40.37498211,41.54894708,41.75548148,40.81617847,41.24037107,39.97962894,39.60883079,39.77797336,39.49031095,39.63325874,43.24990563,43.3843565,43.9513108,43.40786145,43.42616331,44.60187805,45.15957353,45.4031408,45.11839104,46.65345711,46.85889548,47.45220557,48.83469452,49.39925573,49.41986733,49.48815312,50.45074124,50.78081883,52.2603097,51.72521568,51.63245457,52.81702104,53.35906856,53.5658903,52.77873633,53.5632579,54.2423275,54.42251187,55.21615273,55.08360714,53.63048365,53.65972052,54.03101963,54.01983874,54.34596256,54.04269444,53.74992843,52.84476379,53.56383652,
Kuwait,KWT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.04027619,38.82940186,36.7805641,38.14030989,42.17077276,58.43826962,62.23748934,59.19773855,,
Latin America & Caribbean (excluding high income),LAC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,46.32635401,46.27977911,47.31717762,47.13468618,47.40022608,46.56751335,46.69903217,46.78185394,46.13036136,45.18649525,46.21588572,46.1349742,47.31968816,47.39520759,47.43567549,48.61041522,49.21390267,49.16536118,48.75990897,46.2127619,46.43712896,46.62373852,46.21287236,47.20839506,49.64600891,49.20871345,51.95246651,52.04989986,49.85529482,50.24887487,56.97761947,57.35225805,57.32630156,58.16383909,57.97086877,57.017221,57.39872926,56.15245424,55.56862705,53.99036353,54.43293025,54.65276938,55.24961273,54.92531117,57.31263391,55.80307929,55.49587612,56.73978905,57.66258069,58.6418471,60.43093245,60.92374846,60.83334478,60.53448398,
Lao PDR,LAO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.39079384,40.24990968,42.52620174,42.92363621,41.10362448,39.06412528,40.86069401,40.73085508,55.70189262,43.57320434,40.52633202,42.23170108,41.83642601,42.05293972,41.93377813,44.06011411,43.39041349,38.14387173,41.66990628,44.10808746,45.69888017,43.57147662,41.77419278,40.15232224,42.49214861,44.15767861,44.16917598,42.47710419,41.52782613,41.61784484,
Lebanon,LBN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88864644,60.40601956,61.23592578,60.61030928,58.32727829,59.05884148,61.52190623,61.44247754,60.16209476,59.58051197,68.85483925,70.95442071,72.54595654,70.50024804,72.22771719,68.99374748,71.95119863,73.27278597,72.97720917,72.11224585,73.89218997,74.15526908,74.70427665,75.85068394,74.69467313,
Liberia,LBR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68019451,19.3857947,17.8637109,23.79807487,27.17505017,26.72726027,30.2998034,28.47654042,27.72578216,36.95451357,50.1995996,47.4000417,44.8015068,47.01463971,48.53451018,53.0924457,50.34388647,48.24013721,49.97933826,
Libya,LBY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,64.36048915,63.6328701,61.43169354,62.42936888,64.19654388,65.3742881,66.28010053,66.06189772,65.79030199,62.65173239,65.27211555,61.45921157,62.61200478,66.63663554,66.76906611,65.07292182,67.60713818,69.67505207,69.85940071,70.26617887,72.31150819,69.08223999,69.52664989,70.16590034,73.08804221,72.03312234,72.67729071,71.04598711,70.30604111,68.23625847,72.99999346,71.27795389,71.19766308,74.90496048,75.23751656,75.70065567,74.88049182,75.14828562,74.89735976,74.41731887,74.98292592,75.05760493,
Latin America & Caribbean,LCN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,46.73502394,46.72888208,47.67978644,47.46398899,47.71324819,47.06640247,47.23619361,47.36264224,46.6868642,45.45119306,46.86298981,46.61207359,47.814972,47.95151366,47.95486683,49.08268433,49.75283984,49.8583532,49.29924452,46.82932248,47.06011051,47.29243734,46.82900937,47.57636616,49.93425798,49.51375007,52.02729968,52.19719764,50.18296868,50.57749789,56.78562244,57.24989822,57.27215742,58.10765235,57.97315432,57.0268722,57.41262672,56.24029366,55.59524084,54.01839394,54.39742148,54.4896273,55.12426721,54.98354993,57.24057962,55.77311093,55.50523661,56.75399915,57.65765868,58.54295871,60.24712374,60.74867197,60.62078469,60.28144396,
Least developed countries: UN classification,LDC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.34239793,39.97746488,40.20085342,40.74320547,42.10192614,40.07838178,38.84764681,39.08510417,40.60391358,39.01120187,40.17837879,41.34537524,43.21653593,43.98214279,43.92953445,42.99786892,43.10784789,43.07921934,42.19145648,45.59423971,43.47772991,42.81789827,43.37929559,44.25872962,45.00780471,45.78046628,45.29008783,44.53587642,44.42842148,
Low income,LIC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6294638,37.25534102,36.63288621,35.87413836,39.18710713,38.88953159,40.73587813,41.32287333,41.55846759,41.5540236,42.11329547,41.13849822,41.19044402,41.59861803,39.99259457,40.97064074,40.17038585,39.8189104,40.63544422,41.33691109,41.30261952,41.94382308,41.203283,39.29260673,,
Liechtenstein,LIE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,47.20864399,46.53550127,47.82126044,46.95749176,48.64626075,49.88258658,50.99902043,49.92904902,46.91492812,47.40122193,47.05093834,47.40362019,48.70141816,46.60168775,41.12950405,42.66300453,43.30194104,40.07868445,41.67991713,44.23789656,42.25710175,43.78544883,46.88314615,44.98411384,44.64658768,45.39489308,45.58953071,44.91685021,46.28427537,46.94301114,46.98740392,47.01642498,47.98809727,49.2697504,49.62198923,50.17589803,50.88670917,51.05773677,51.21879453,51.9101853,52.75459928,53.11279236,57.71006401,58.34489275,58.83809434,57.99243471,58.02142459,58.39701589,57.24960448,57.63658996,54.63835349,55.13840191,55.63484391,56.36440604,56.90119163,57.379203,56.44539039,55.69803998,56.82806214,
Lower middle income,LMC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,37.35079434,38.91266939,38.78050416,39.12050679,39.94791861,40.3086174,39.74388584,39.04721799,39.27689789,39.25328412,39.42908288,39.83108415,41.17259402,40.78350427,40.71171136,40.55989801,41.53277904,41.974667,42.4208059,42.16783318,43.99892457,44.63064651,44.97147854,44.77974739,45.1972906,45.48467491,45.69028086,45.98217508,46.8432565,46.51763423,46.27190537,47.24192571,47.84114416,48.39478981,48.94293209,49.20168328,49.09255553,49.04379084,
Low & middle income,LMY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.08279952,49.00080851,49.60400383,50.35115295,50.08457245,49.52680864,50.65850452,50.47927422,50.38795495,46.97441878,47.01726676,47.39856013,48.05336547,47.95813118,49.86574586,49.08992492,48.87012549,49.99673481,50.90843318,51.72324144,53.31491761,53.93731939,53.78158878,53.68969167,
Lesotho,LSO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,6.552226721,5.48745098,4.791638796,7.305952381,7.066576819,10.90892857,33.47358025,36.96172927,38.20551378,38.65258913,36.9299389,53.84223035,37.68311897,26.30737218,34.43170732,38.31464738,38.92297508,33.24812612,28.38753236,28.86086779,44.54198155,44.09514436,64.36640097,64.77347822,64.67411462,64.68290371,61.007475,60.73398487,58.63686424,58.16370589,55.92285112,55.85342154,53.14690195,53.4614267,53.95508669,53.20217118,54.62737886,56.42489897,55.06082407,53.30818218,51.31881038,48.27102936,49.10611505,49.23618328,48.70109861,48.87778926,47.45328221,55.74233724,54.20411671,59.62493793,57.03192861,54.7046811,56.09854207,56.62814818,54.4350305,52.90219843,52.13098018,52.52302844,,
Late-demographic dividend,LTE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05306046,47.00887925,47.3488553,48.24515062,48.0326457,50.02937734,49.37107638,48.85407032,49.9030437,51.26269764,52.19714376,54.0682341,55.18147353,54.98546563,54.55056794,
Lithuania,LTU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.29793423,51.87134255,51.26651927,52.72531018,55.2410908,56.99271101,57.0992235,57.94310772,57.36785669,56.74485612,56.58007231,56.40146842,56.7338916,57.29375722,62.62958166,60.8117153,58.60387258,58.61192722,59.81075192,59.50820422,60.01071601,61.11997693,60.71520165,61.08660536,
Luxembourg,LUX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.38138995,72.30659223,71.24508951,70.22460417,72.03274954,72.10597459,72.82182581,73.13450233,72.90585422,72.71996597,73.75192468,75.75978428,74.22283748,76.01522595,77.83594923,78.26809982,78.30611885,78.25692024,78.12520592,78.29684051,78.98737777,78.60093989,79.50063886,79.21199263,
Latvia,LVA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.05267167,55.41625954,55.67365526,58.4884502,60.52355084,61.15046875,62.56150709,62.84547549,64.18343976,63.89368481,64.73421208,64.30207717,63.80430996,65.16446496,65.57122683,64.16737295,64.37817004,64.20350666,64.3966047,64.96660219,64.63940612,65.17957613,64.47967259,63.54525644,
"Macao SAR, China",MAC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1353313,82.71846158,83.93645977,83.76839488,84.29040418,81.2957121,82.39497844,78.94453119,77.31145898,81.33597835,82.50849812,85.52000816,85.58888855,83.06052756,82.89805104,78.5512684,83.24897206,85.44229852,89.7228038,94.37371973,96.46539628,95.92429716,95.92657788,93.2872622,90.71927291,91.69380388,92.99317381,,
St. Martin (French part),MAF,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,46.7260712,48.73864606,47.41728817,46.89318524,47.52752741,46.7304757,45.772731,47.90590986,45.01756252,45.40692318,44.96093117,44.22062136,46.3434551,47.10560392,45.4937187,48.00463533,45.04309287,46.61650851,47.28974216,49.17969374,50.55338394,50.70888347,50.91063788,50.15754961,50.62879968,52.30941947,51.40551372,53.51983692,51.22733657,51.50631344,51.03591019,52.37008232,53.47094698,51.58705145,51.61847725,49.74178855,50.31685378,49.95631512,50.48268806,
Monaco,MCO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07518277,87.17479768,87.07100989,86.01701783,87.37150696,82.40652135,81.71292733,,,
Moldova,MDA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.14503801,37.50487652,38.3251495,43.30024195,49.49965727,45.34314243,45.92366881,47.93597743,48.51154922,49.88104157,50.41172591,52.64860075,55.97404853,56.4303928,60.04977213,54.53671793,53.5724496,54.45116497,52.79920282,52.28281443,52.98189393,53.96840301,53.19929423,53.26950258,
Madagascar,MDG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,55.14282602,54.93239993,54.93016326,54.43103484,53.02762289,52.41289463,51.7407404,49.29296494,44.50105192,44.68310192,45.09261731,44.85885023,44.67101572,47.0171943,47.83998581,46.84673524,46.48283749,45.01832592,45.08495851,44.97529026,44.07167203,42.67416081,46.01766368,46.33852236,47.32009555,48.50573627,47.4150802,47.51571152,43.44206702,48.43800401,49.51258822,49.57648368,49.84598705,49.49707552,49.60383089,51.31086244,48.93161325,48.88916685,47.89104813,48.04822284,48.14355374,48.89108865,48.57669616,46.71215157,47.84526289,47.40407054,47.65922127,49.8234327,50.07640546,51.0068758,43.98009415,44.05342788,,
Maldives,MDV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.08537564,73.03584677,69.57499783,72.90621803,74.11942291,72.19493757,77.92645004,77.69400619,75.06330811,75.4770286,75.57622371,75.40509285,72.33272326,69.34198038,67.36934995,,
Middle East & North Africa,MEA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,37.12481939,,,,,,,,,,44.69163348,47.74864488,44.90650967,45.51451332,46.22240946,47.73803511,47.14153409,48.27141783,51.91145304,48.77203578,45.64473154,46.98644591,46.40638924,45.89667801,45.78934702,44.08115885,44.08728143,44.73982155,43.41824274,48.67864957,47.37440093,43.48845999,44.77131596,45.89021537,47.53019386,54.71940637,55.86962712,54.01390523,,
Mexico,MEX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,56.88805861,57.67059211,56.87048193,57.04847411,57.0667734,52.46164414,53.52795918,54.28334513,53.75107091,53.02333333,52.61309091,53.72619256,52.74030287,53.02264869,52.88076923,59.88093126,60.73436249,61.25531738,59.12548893,58.81775861,57.95545863,58.46862564,55.89181013,57.00251462,58.66824175,59.69396191,60.37868602,61.80759135,58.02197389,58.4620963,58.73312195,57.18005826,56.85997275,56.94506936,57.00996004,57.80233946,58.38605556,58.84520802,60.42439134,59.38822128,60.00567308,58.9662559,59.18534073,59.52231622,60.72183165,60.36281747,59.91246812,59.99724806,61.10639202,60.19451641,61.00575842,60.88645775,60.36615614,60.24038091,
Marshall Islands,MHL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.63570148,75.11212323,73.7706524,73.96019937,72.46007067,73.8028732,69.5353251,68.68763358,65.46227131,66.1083182,70.50113777,74.13381013,68.94660559,70.18544041,,
